Timeslot,NoBrokers,NoCustomers,Consumption,Production,Consumption24hAgo,Production24Ago,TempForecast,WindSpeedForecast,WindDirectionForecast,CloudsForecast,ClearedQuantity,ClearedQuantity24h,Bids,Asks,Imbalance,Imbalance1h,Imbalance24h,Imbalance1hSign,Imbalance24hSign
1195,2,187,57189.43458540162,5102.289999999999,59793.44557670862,11413.420000000002,8.4,2.72,145.0,1.0,470.8244760713227,979.0741281135759,5999.025391766478,-20051.795586378445,2527.056562641221,-1678.72450092066,1390.8682119234145,-1,1
1196,2,187,52578.73942966395,5168.7364962962965,58886.542343252215,11542.150448392222,8.4,2.72,135.0,0.881,546.2704448333108,889.981684170908,20957.927756622983,-20056.06480366969,-1678.72450092066,733.4799062837847,-2219.6954552296083,1,-1
1197,2,187,49706.268825951935,5201.2692,52744.34817512644,11352.611180343545,8.2,3.72,135.0,1.0,369.1244864785655,817.8953130156312,5929.5685330493825,-20065.949295257884,733.4799062837847,-3266.6910071687234,-2240.3527574836116,-1,-1
1198,2,187,39275.96723555202,40.965159595959605,48912.22594847702,11425.279999999999,8.1,3.72,145.0,1.0,431.0218958163995,677.2176548022386,12122.147842650445,-19988.168961977954,-3266.6910071687234,11788.818791988793,-1723.208407788603,1,-1
1199,2,187,35489.674383020894,11630.494800000002,44546.443064973995,11534.58,7.4,2.72,155.0,1.0,363.0794686975058,708.8903685884791,7116.954382396576,-19981.849811296863,11788.818791988793,12341.68436344307,-260.2865282491839,1,-1
1200,2,187,33495.22930109379,11392.97,35192.58475101738,11597.36,6.5,7.76,196.0,0.0,466.33302700999104,732.3946748183225,5704.465735465038,-19814.197702886475,12341.68436344307,12295.399386952613,357.42891608025093,1,1
1201,2,187,36335.68520308817,11663.490000000005,39271.67105403602,11723.250000000004,6.2,6.76,196.0,0.773,417.9980073068623,752.9476337780343,4107.290928822104,-19778.13765339101,12295.399386952613,10213.151867292607,-1375.6812833944168,1,-1
1202,2,187,37725.12641132735,11234.59,39201.56312303614,11612.589999999997,6.1,7.76,196.0,0.0,436.17038523991357,651.8772905900281,7833.620883618754,-19703.30722395851,10213.151867292607,11388.920492045854,-2553.5550861198462,1,-1
1203,2,187,40225.14735915805,11450.230000000001,41079.21996656059,11322.810000000001,5.8,6.76,196.0,0.0,443.28401870515654,626.6636279214467,2345.8489676293316,-19676.595419166613,11388.920492045854,12738.168738763892,72.48882807482005,1,1
1204,2,187,46639.64268758934,11314.500000000004,48407.127380329985,11531.52,5.6,6.76,196.0,0.0,485.54078312441857,665.5312660278537,15832.111612661767,-19569.99093925137,12738.168738763892,12727.787630686154,-3846.8987064717658,1,-1
1205,2,187,50298.36169975845,11930.900000000003,53935.98409338931,12225.620000000004,4.5,5.76,176.0,0.0,522.9942798577005,723.6363665504412,6613.24185515333,-19649.193114593225,12727.787630686154,7169.278173328153,-830.6481828427713,1,-1
1206,2,187,45448.17686069894,7529.779999999999,51079.400976979676,11877.020000000002,4.2,6.76,166.0,0.0,941.8695410871469,601.1724369151383,5919.650286101165,-19430.507049045344,7169.278173328153,10634.746327872914,-2178.794280266079,1,-1
1207,2,187,53829.971807003174,12768.53,61810.2792917884,12634.644478306453,4.4,5.76,196.0,0.0,682.6699658490803,695.5325929531413,4638.218747927789,-19458.919832469655,10634.746327872914,68.33880191139724,6378.462379345571,1,1
1208,2,187,57298.111287980246,13458.250000000002,63493.101530198495,13687.093200000001,5.7,6.76,196.0,0.773,704.6844586013653,534.1345282817829,5990.958623207944,-19278.353006798076,68.33880191139724,-3982.9722710231363,-12712.406064495033,-1,-1
1209,2,187,54745.65489497067,9266.917474139633,55692.61322853361,13178.711200000002,6.0,6.76,216.0,0.773,1015.037560573913,695.1330933218321,4843.138815629573,-19241.16701619995,-3982.9722710231363,1064.9962138663486,-17855.77390928775,1,-1
1210,2,187,49947.4887823288,14854.604000000001,55255.17679405776,19271.718800000002,6.1,8.76,206.0,0.773,885.8627206642622,598.0170365418978,13307.696527584889,-19158.847799651747,1064.9962138663486,2123.5947572673685,-10140.926894676062,1,-1
1211,2,187,46641.07765821016,14382.44,51302.939831092604,19758.5702,6.0,6.76,196.0,0.773,1048.3793520452293,512.8001976497685,2472.142413688792,-18998.704680950308,2123.5947572673685,-39.481356352197054,-10925.940070227321,-1,-1
1212,2,187,46113.608541420705,14114.963769772585,54534.523621154505,20634.2272,6.3,7.76,206.0,0.773,996.4329689626813,757.4090859150589,8149.069417788695,-18994.41012447542,-39.481356352197054,1319.3811136373133,-12026.540688418101,1,-1
1213,2,187,46430.490338513286,13070.300000000001,55043.99475185787,43316.0114,6.3,6.76,196.0,0.773,1069.5716422452206,521.0904940323824,5414.435527884139,-18798.02081658441,1319.3811136373133,1328.3346376633249,-12224.59226870113,1,-1
1214,2,187,51181.73369086535,14527.429999999997,58065.10957224402,35127.59,6.4,6.76,196.0,0.773,1016.276265238463,540.429076875565,5066.419993210656,-18759.681413381535,1328.3346376633249,-4927.505578420638,-6571.679198812766,-1,-1
1215,2,187,50398.550594532644,8112.944800000002,54854.007159964116,14293.906799999995,6.3,8.76,196.0,0.773,935.5726917691479,576.5472854942398,7247.776489901557,-18643.88180704996,-4927.505578420638,-4050.8016257716336,-11178.256603243317,-1,-1
1216,2,187,48437.990238703605,7735.675911111112,55210.84826917062,14331.9504,6.3,6.76,206.0,0.773,851.8951454628585,957.2098596389295,3028.6572403374275,-18528.409980909506,-4050.8016257716336,-1032.6852013950106,-9769.468926863383,-1,-1
1217,2,187,58683.675243080994,7783.459970370371,66377.28737547665,12910.19,6.3,7.76,206.0,0.773,1097.998404090135,538.9738107243147,27005.890121343557,-18231.8194389303,-1032.6852013950106,263.41967291430774,-15105.376607095848,1,-1
1218,2,187,56492.48371632763,5176.537,60800.69287589568,6995.659599999999,6.5,7.76,206.0,0.773,980.3161792742178,451.03570829583725,7601.061623606368,-18064.740637791263,263.41967291430774,1390.8682119234145,-12734.107083370458,1,-1
1219,2,187,55389.946564051206,5188.32,57189.43458540162,5102.289999999999,6.3,7.76,206.0,0.773,979.0741281135759,453.36199528349454,5788.766874459988,-17984.46593291933,1390.8682119234145,-2219.6954552296083,-9321.063259211202,-1,-1
1220,2,187,49081.58533122505,5997.954956072544,52578.73942966395,5168.7364962962965,6.0,7.76,196.0,0.773,889.981684170908,404.18490600805467,6037.4590609481675,-18029.023942010324,-2219.6954552296083,-2240.3527574836116,-9179.113678100388,-1,-1
1221,2,187,47965.21101061786,8003.91604738066,49706.268825951935,5201.2692,5.6,6.76,156.0,0.648,817.8953130156312,348.9865211308735,16874.33400472506,-17940.951756325085,-2240.3527574836116,-1723.208407788603,-9718.532438632705,-1,-1
1222,2,187,40462.09459203737,7857.055694299144,39275.96723555202,40.965159595959605,5.7,6.76,176.0,0.773,677.2176548022386,442.94201656675153,61588.59391622938,-17945.900399428072,-1723.208407788603,-260.2865282491839,-9008.274298694312,-1,-1
1223,2,187,30908.38229309258,5501.426728249184,35489.674383020894,11630.494800000002,5.9,5.76,146.0,0.773,708.8903685884791,396.52559616206827,3511.4784443155245,-17899.723827450234,-260.2865282491839,357.42891608025093,-3050.59953224134,1,-1
1224,2,187,37799.774806820744,7023.52,33495.22930109379,11392.97,0.2,2.75,44.0,1.0,732.3946748183225,295.01169818021197,5583.805152169515,-17906.67203995623,357.42891608025093,-1375.6812833944168,-5920.472068079282,-1,-1
1225,2,187,35795.819575746464,5574.506670050774,36335.68520308817,11663.490000000005,-0.4,1.75,44.0,1.0,752.9476337780343,381.6837291907594,6402.291780044995,-17161.718799315357,-1375.6812833944168,-2553.5550861198462,-6828.445407993095,-1,-1
1226,2,187,39163.72653224385,7268.8924000000015,37725.12641132735,11234.59,-0.3,1.75,24.0,1.0,651.8772905900281,365.326673391435,3910.159595247423,-17072.66177583686,-2553.5550861198462,72.48882807482005,-5097.290907447306,1,-1
1227,2,187,41053.142551995086,5093.039999999999,40225.14735915805,11450.230000000001,-0.2,1.75,24.0,1.0,626.6636279214467,433.16839678965965,4086.0288545667504,-16928.526978228605,72.48882807482005,-3846.8987064717658,-4632.865752505371,-1,-1
1228,2,187,51652.59609098846,5374.91204,46639.64268758934,11314.500000000004,0.3,1.75,14.0,1.0,665.5312660278537,383.8066252452234,23751.21633639304,-16774.19842969009,-3846.8987064717658,-830.6481828427713,-4819.847630636461,-1,-1
1229,2,187,53426.89581864836,5839.712940000003,50298.36169975845,11930.900000000003,0.0,1.75,34.0,1.0,723.6363665504412,372.39335635645466,47848.62474821082,-16767.466536294087,-830.6481828427713,-2178.794280266079,-4881.083411866617,-1,-1
1230,2,187,53624.10648815403,7543.8043,45448.17686069894,7529.779999999999,-1.1,0.75,24.0,0.203,601.1724369151383,718.2854162173239,3986.1016003196755,-16924.21194610633,-2178.794280266079,6378.462379345571,-16568.777479877353,1,-1
1231,2,187,71116.31604645,18532.89,53829.971807003174,12768.53,-2.5,0.0,14.0,0.828,695.5325929531413,765.4886768085316,8113.2616222288225,-16607.12678917903,6378.462379345571,-12712.406064495033,-22312.542434006755,-1,-1
1232,2,187,75376.43119808722,7702.116079999999,57298.111287980246,13458.250000000002,-1.5,0.0,14.0,1.0,534.1345282817829,617.1350405798759,7928.927543799606,-16492.379184530757,-12712.406064495033,-17855.77390928775,-32968.57341369222,-1,-1
1233,2,187,71138.09838034927,11258.83952000003,54745.65489497067,9266.917474139633,0.4,0.0,14.0,1.0,695.1330933218321,598.8095399342765,9996.68696865321,-16325.245539532909,-17855.77390928775,-10140.926894676062,-27576.127094667565,-1,-1
1234,2,187,66196.28272162564,10288.298800000004,49947.4887823288,14854.604000000001,2.6,0.0,14.0,0.203,598.0170365418978,732.8160886687768,4294.870630579758,-16417.420012152525,-10140.926894676062,-10925.940070227321,4561.21873588325,-1,1
1235,2,187,63778.46391801332,8729.38924,46641.07765821016,14382.44,3.1,1.75,4.0,0.078,512.8001976497685,663.7859030691365,9674.895974875863,-16317.638582056576,-10925.940070227321,-12026.540688418101,3152.850238763089,-1,1
1236,2,187,62652.93253627806,14225.439600000003,46113.608541420705,14114.963769772585,2.8,1.75,14.0,0.203,757.4090859150589,1142.1732214369047,4845.53048847298,-16203.582200157638,-12026.540688418101,-12224.59226870113,1000.5307807900629,-1,1
1237,2,187,61061.82761142852,8630.176340000002,46430.490338513286,13070.300000000001,1.9,2.75,34.0,0.328,521.0904940323824,874.8377013919068,2764.165268816826,-16247.12535449892,-12224.59226870113,-6571.679198812766,6268.978347877961,-1,1
1238,2,187,62928.81565601795,8025.435320000001,51181.73369086535,14527.429999999997,0.0,1.75,44.0,0.078,540.429076875565,556.2302087339508,3409.110324965447,-16067.372152534157,-6571.679198812766,-11178.256603243317,19530.3324107078,-1,1
1239,2,187,64562.43460050193,10715.146800000002,50398.550594532644,8112.944800000002,0.7,0.75,44.0,0.078,576.5472854942398,676.4611001841546,10185.688768092516,-16148.170241586282,-11178.256603243317,-9769.468926863383,9302.009554766937,-1,1
1240,2,187,63812.98641635558,12291.933037619687,48437.990238703605,7735.675911111112,-1.4,0.75,64.0,0.453,957.2098596389295,693.1953476233691,13324.781315532198,-16106.565062025147,-9769.468926863383,-15105.376607095848,-10953.654965270209,-1,-1
1241,2,187,81124.50742079332,11624.734569715307,58683.675243080994,7783.459970370371,-3.2,0.0,94.0,0.078,538.9738107243147,584.3782001447885,8067.301540365773,-16189.313990896584,-15105.376607095848,-12734.107083370458,-32238.32374237622,-1,-1
1242,2,187,75594.81318619223,7899.6457389524685,56492.48371632763,5176.537,-5.1,0.75,74.0,0.953,451.03570829583725,683.1583105162598,5224.797166662888,-16287.006460743414,-12734.107083370458,-9321.063259211202,-35694.253742317174,-1,-1
1243,2,187,67330.6595623356,7768.84574221046,55389.946564051206,5188.32,-3.2,0.0,94.0,0.453,453.36199528349454,862.1690825445972,3834.5088027983975,-16283.734016227418,-9321.063259211202,-9179.113678100388,-25664.515079332035,-1,-1
1244,2,187,62993.12688968227,7819.5015192601895,49081.58533122505,5997.954956072544,-1.7,1.75,104.0,0.953,404.18490600805467,943.8178466108247,11434.424038887766,-16197.635702134816,-9179.113678100388,-9718.532438632705,-11352.867725312652,-1,-1
1245,2,187,57352.49236560385,5646.098462617347,47965.21101061786,8003.91604738066,-1.0,0.75,114.0,1.0,348.9865211308735,664.3681884893388,2717.370636557024,-16119.267728901028,-9718.532438632705,-9008.274298694312,-22410.044583198993,-1,-1
1246,2,187,50299.51924819977,5758.122033595069,40462.09459203737,7857.055694299144,-1.3,1.75,104.0,1.0,442.94201656675153,463.2460504408238,3369.0664855846117,-15991.138684709955,-9008.274298694312,-3050.59953224134,-13885.515910254042,-1,-1
1247,2,187,40977.73799386517,5771.661112052347,30908.38229309258,5501.426728249184,-1.7,0.75,124.0,0.578,396.52559616206827,462.19093093761074,8490.548210446588,-15902.320240208328,-3050.59953224134,-5920.472068079282,-16422.920959556912,-1,-1
1248,2,187,41923.91504870807,5239.962318994202,37799.774806820744,7023.52,1.6,2.45,140.0,0.945,295.01169818021197,403.29920956487166,23639.817278605802,-15854.002779547729,-5920.472068079282,-6828.445407993095,-7567.377570687309,-1,-1
1249,2,187,41055.84240819689,4844.554506896936,35795.819575746464,5574.506670050774,1.4,2.45,150.0,0.945,381.6837291907594,571.5324621700589,3617.729225253174,-15870.266143109788,-6828.445407993095,-5097.290907447306,-15140.162365707263,-1,-1
1250,2,187,42842.99928714622,4876.983319999999,39163.72653224385,7268.8924000000015,1.5,2.45,160.0,0.945,365.326673391435,414.79006203706797,11200.72733707983,-15932.264132506869,-5097.290907447306,-4632.865752505371,-10746.59434514233,-1,-1
1251,2,187,44346.03361642726,5013.48252,41053.142551995086,5093.039999999999,1.6,3.45,170.0,0.945,433.16839678965965,405.7416238339324,5918.252256955797,-15998.536893249771,-4632.865752505371,-4819.847630636461,-6472.684399447782,-1,-1
1252,2,187,51133.318535834704,4984.614800000001,51652.59609098846,5374.91204,1.8,3.45,160.0,0.945,383.8066252452234,520.54767432502,3920.8090566441956,-16043.86235818165,-4819.847630636461,-4881.083411866617,-7793.515977814473,-1,-1
1253,2,187,58359.22997891389,5426.317740000002,53426.89581864836,5839.712940000003,1.8,4.45,170.0,0.945,372.39335635645466,430.3324077667743,2867.82606115586,-15904.443660400844,-4881.083411866617,-16568.777479877353,-2890.627678702156,-1,-1
1254,2,187,62864.02646035925,4576.33573292369,53624.10648815403,7543.8043,2.3,5.45,170.0,0.945,718.2854162173239,488.90949473256904,4211.402803421536,-15907.225298338426,-16568.777479877353,-22312.542434006755,-13600.12794055095,-1,-1
1255,2,187,84721.69226403412,8515.690791419856,71116.31604645,18532.89,2.2,6.45,160.0,0.945,765.4886768085316,670.9779185747898,4812.081405893336,-16003.672982232625,-22312.542434006755,-32968.57341369222,-9528.141176129087,-1,-1
1256,2,187,89888.14279293941,5281.419824454669,75376.43119808722,7702.116079999999,2.6,5.45,170.0,0.945,617.1350405798759,903.6150876677353,5732.273096366411,-15966.683115475336,-32968.57341369222,-27576.127094667565,-17935.310589269917,-1,-1
1257,2,187,77747.7439456234,6322.893452176317,71138.09838034927,11258.83952000003,1.8,6.45,180.0,0.945,598.8095399342765,919.275789389567,9743.939599855401,-15949.632992560737,-27576.127094667565,4561.21873588325,-8560.235576151841,1,-1
1258,2,187,73016.09641008158,31879.31,66196.28272162564,10288.298800000004,2.5,6.45,180.0,0.945,732.8160886687768,692.027906880386,3249.2841917064975,-15895.261016729964,4561.21873588325,3152.850238763089,-15704.195350285489,1,-1
1259,2,187,63923.771163220656,23518.199999999997,63778.46391801332,8729.38924,2.4,5.45,170.0,0.945,663.7859030691365,779.7257912648653,28780.089840884157,-15967.052967423895,3152.850238763089,1000.5307807900629,-15988.704920217224,1,-1
1260,2,187,62021.04313687316,26759.33,62652.93253627806,14225.439600000003,2.3,6.45,170.0,0.945,1142.1732214369047,852.8010681747971,5102.912520902498,-15980.72681727917,1000.5307807900629,6268.978347877961,-15079.81415141295,1,-1
1261,2,187,61701.502009785916,27128.880000000005,61061.82761142852,8630.176340000002,2.4,4.45,170.0,0.945,874.8377013919068,752.5260737590769,23202.5322528691,-15998.978434385544,6268.978347877961,19530.3324107078,-22647.645745480728,1,-1
1262,2,187,66650.53820308876,40097.67,62928.81565601795,8025.435320000001,2.7,5.45,170.0,0.945,556.2302087339508,826.8135879600242,4385.258785415746,-16070.213532580781,19530.3324107078,9302.009554766937,-23153.224130085113,1,-1
1263,2,187,69308.23067978983,31445.38,64562.43460050193,10715.146800000002,3.0,5.45,180.0,0.945,676.4611001841546,768.5352262763951,2929.1430503849265,-15965.625993087202,9302.009554766937,-10953.654965270209,-21950.689780938734,-1,-1
1264,2,187,67565.14977772128,16708.127148669373,63812.98641635558,12291.933037619687,3.0,3.45,180.0,0.945,693.1953476233691,785.0100343244972,5410.491850473137,-16064.399254312677,-10953.654965270209,-32238.32374237622,-20254.650152139147,-1,-1
1265,2,187,94663.6117201317,7774.617282077055,81124.50742079332,11624.734569715307,3.3,6.45,170.0,0.945,584.3782001447885,1329.7370713284404,21115.35371120586,-16166.387379608737,-32238.32374237622,-35694.253742317174,-14034.5859279778,-1,-1
1266,2,187,89788.44690361632,3100.0918187011575,75594.81318619223,7899.6457389524685,3.4,6.45,170.0,0.945,683.1583105162598,971.2608618684059,4553.867429460922,-16048.143828838563,-35694.253742317174,-25664.515079332035,-16849.13373562613,-1,-1
1267,2,187,74090.3011016568,3538.657302718408,67330.6595623356,7768.84574221046,3.5,5.45,170.0,0.945,862.1690825445972,1374.0801729134864,5699.905753204645,-16081.079919069225,-25664.515079332035,-11352.867725312652,-13419.72495909391,-1,-1
1268,2,187,61237.364678414495,8722.637084370886,62993.12688968227,7819.5015192601895,3.7,6.45,170.0,0.945,943.8178466108247,949.2193893082227,12468.381059329082,-16142.670777461055,-11352.867725312652,-22410.044583198993,-2122.61785762215,-1,-1
1269,2,187,60709.79578906915,2327.047551528478,57352.49236560385,5646.098462617347,3.8,5.45,160.0,0.945,664.3681884893388,985.2862863425739,9239.883656533959,-16212.693218721692,-22410.044583198993,-13885.515910254042,-359.5236574453593,-1,-1
1270,2,187,51703.24496457669,5486.58782,50299.51924819977,5758.122033595069,3.9,5.45,160.0,0.945,463.2460504408238,888.6628285866616,5726.055486485499,-16268.950168686477,-13885.515910254042,-16422.920959556912,-2424.5901944923244,-1,-1
1271,2,187,46038.79064471035,547.6852,40977.73799386517,5771.661112052347,4.3,4.45,160.0,0.945,462.19093093761074,808.6744599044016,3096.9767964588855,-16301.977300649407,-16422.920959556912,-7567.377570687309,-1643.6111785290122,-1,-1
1272,2,187,41184.97443595639,5722.59636,41923.91504870807,5239.962318994202,9.2,5.62,164.0,1.0,403.29920956487166,809.966960918669,3160.808713999748,-16451.085499547713,-7567.377570687309,-15140.162365707263,5163.698293978152,-1,1
1273,2,187,46681.27360405389,5588.7905098136625,41055.84240819689,4844.554506896936,9.7,5.62,164.0,1.0,571.5324621700589,908.3530257618256,6324.744695106349,-16503.873476266715,-15140.162365707263,-10746.59434514233,3351.704086340076,-1,1
1274,2,187,45219.8625502011,5459.790679999999,42842.99928714622,4876.983319999999,10.0,5.62,174.0,1.0,414.79006203706797,1008.4838624047608,2509.1808598502084,-16580.89797060465,-10746.59434514233,-6472.684399447782,3472.197904978544,-1,1
1275,2,187,43693.14991410685,5344.203880000001,44346.03361642726,5013.48252,10.3,5.62,174.0,1.0,405.7416238339324,1034.6624834294744,6619.958582185783,-16518.213536777457,-6472.684399447782,-7793.515977814473,2933.946943601961,-1,1
1276,2,187,52285.29587052211,5400.1806799999995,51133.318535834704,4984.614800000001,10.9,5.62,174.0,1.0,520.54767432502,980.7759873152205,5706.515742912303,-16429.710226018167,-7793.515977814473,-2890.627678702156,4932.732359974587,-1,1
1277,2,187,55217.82494407233,7982.601140000002,58359.22997891389,5426.317740000002,10.9,4.62,174.0,1.0,430.3324077667743,899.3776377570218,5827.890539626041,-16557.81387057113,-2890.627678702156,-13600.12794055095,1881.5834020990078,-1,1
1278,2,187,61974.5652384644,8026.906019999999,62864.02646035925,4576.33573292369,10.9,5.62,164.0,1.0,488.90949473256904,941.3227633926701,22634.89899940826,-16569.5029256758,-13600.12794055095,-9528.141176129087,-555.7398274975885,-1,-1
1279,2,187,75914.81694529667,16161.97701873242,84721.69226403412,8515.690791419856,11.3,7.62,184.0,1.0,670.9779185747898,1215.0827262567532,9319.503131921743,-16668.575186256694,-9528.141176129087,-17935.310589269917,6158.093365296114,-1,1
1280,2,187,79782.6992228895,16398.43489344089,89888.14279293941,5281.419824454669,11.7,6.62,194.0,1.0,903.6150876677353,1006.0699646542107,3597.4184355147636,-16730.858107132888,-17935.310589269917,-8560.235576151841,-6521.519172535855,-1,-1
1281,2,187,71626.82987796966,21502.478557996656,77747.7439456234,6322.893452176317,11.7,7.62,204.0,1.0,919.275789389567,987.157922226796,8738.359991794036,-16848.357226719323,-8560.235576151841,-15704.195350285489,-8606.203582713206,-1,-1
1282,2,187,66680.38228777838,19750.895023144447,73016.09641008158,31879.31,11.9,6.62,204.0,1.0,692.027906880386,942.5495332481133,2875.693722069638,-16995.696832913945,-15704.195350285489,-15988.704920217224,242.9974696003478,-1,1
1283,2,187,66656.87983195014,16147.497862681768,63923.771163220656,23518.199999999997,11.8,7.62,214.0,1.0,779.7257912648653,795.559143094969,3958.225591321719,-17048.115481621044,-15988.704920217224,-15079.81415141295,631.7878092989558,-1,1
1284,2,187,64890.834794739916,21387.324336470592,62021.04313687316,26759.33,11.8,6.62,214.0,1.0,852.8010681747971,897.1689123598012,57141.920538172104,-17126.394107154894,-15079.81415141295,-22647.645745480728,6325.18643545956,-1,1
1285,2,187,64918.564901805024,17976.656150303497,61701.502009785916,27128.880000000005,11.9,5.62,214.0,1.0,752.5260737590769,856.8601609106182,12559.165739458791,-17216.90097409235,-22647.645745480728,-23153.224130085113,-130.05577998836634,-1,-1
1286,2,187,69846.65380993542,17071.3702709646,66650.53820308876,40097.67,11.2,1.62,194.0,1.0,826.8135879600242,894.1695925088484,4031.5664998311395,-17177.48133349655,-23153.224130085113,-21950.689780938734,-8270.39067380457,-1,-1
1287,2,187,73038.46551832445,19876.84086768217,69308.23067978983,31445.38,10.3,5.62,204.0,1.0,768.5352262763951,943.3893592269224,5835.592929704217,-17327.356192833282,-21950.689780938734,-20254.650152139147,-3691.879189883692,-1,-1
1288,2,187,71211.96780007868,15711.705619127799,67565.14977772128,16708.127148669373,10.0,4.62,214.0,1.0,785.0100343244972,818.5531207176266,4774.02290990337,-17315.517440131884,-20254.650152139147,-14034.5859279778,-5587.158706798784,-1,-1
1289,2,187,88673.50764582657,20061.164049521893,94663.6117201317,7774.617282077055,9.8,2.62,224.0,1.0,1329.7370713284404,1267.0215005122195,4809.995099097204,-17206.809978413254,-14034.5859279778,-16849.13373562613,-49009.42735104363,-1,-1
1290,2,187,84108.69227911154,16190.777810278767,89788.44690361632,3100.0918187011575,9.7,1.62,234.0,1.0,971.2608618684059,817.52616910939,2967.4009756768924,-17250.33382514903,-16849.13373562613,-13419.72495909391,-13187.75134191614,-1,-1
1291,2,187,73499.48486927297,12664.534550869634,74090.3011016568,3538.657302718408,8.7,5.62,234.0,1.0,1374.0801729134864,666.7706106072579,3399.786364746127,-17192.32087353403,-13419.72495909391,-2122.61785762215,-10990.99089804235,-1,-1
1292,2,187,59385.77828314717,11849.849200000002,61237.364678414495,8722.637084370886,8.1,5.62,224.0,1.0,949.2193893082227,679.2168521358874,4224.902934021098,-17483.957424323657,-2122.61785762215,-359.5236574453593,-7955.760498781237,-1,-1
1293,2,187,51653.10527128019,7401.983600000001,60709.79578906915,2327.047551528478,8.3,4.62,224.0,1.0,985.2862863425739,655.4091441755239,3309.191901804069,-17558.185622012057,-359.5236574453593,-2424.5901944923244,1119.2821063515585,-1,1
1294,2,187,45824.450245236665,7541.7884,51703.24496457669,5486.58782,7.2,5.62,194.0,1.0,888.6628285866616,627.1479482775668,11024.17401112646,-17656.583423193722,-2424.5901944923244,-1643.6111785290122,-62.59607635577413,-1,-1
1295,2,187,42209.1413174035,7368.7880000000005,46038.79064471035,547.6852,6.9,5.62,214.0,1.0,808.6744599044016,588.6784025943201,3808.1060951280024,-17448.307024787173,-1643.6111785290122,5163.698293978152,-3921.032123516983,1,-1
1296,2,187,40572.74472916404,7543.969600000001,41184.97443595639,5722.59636,2.3,7.78,213.0,0.922,809.966960918669,464.35571765385504,16125.697184151335,-17426.42234151639,5163.698293978152,3351.704086340076,-2459.1862163751357,1,-1
1297,2,187,39033.73432787824,7583.012919254659,46681.27360405389,5588.7905098136625,1.8,6.78,183.0,0.922,908.3530257618256,546.1529432073904,6016.148492287671,-17126.067381799803,3351.704086340076,3472.197904978544,-902.1988469166645,1,-1
1298,2,187,38848.63382326587,7288.474000000003,45219.8625502011,5459.790679999999,2.1,6.78,183.0,0.922,1008.4838624047608,564.9926464764424,7011.56032609283,-17137.165600478253,3472.197904978544,2933.946943601961,-1927.4525912708996,1,-1
1299,2,187,42342.17788161676,7274.610000000001,43693.14991410685,5344.203880000001,2.3,4.78,163.0,0.922,1034.6624834294744,636.8312388980389,2206.7961249012897,-17152.083378120275,2933.946943601961,4932.732359974587,-1611.3790951976553,1,-1
1300,2,187,51788.99936975208,7287.48,52285.29587052211,5400.1806799999995,3.2,5.78,193.0,0.922,980.7759873152205,531.9301039103922,3901.35317759408,-17250.326279528756,4932.732359974587,1881.5834020990078,2674.8463685667957,1,1
1301,2,187,58220.658315072884,7542.019236912158,55217.82494407233,7982.601140000002,3.3,7.78,203.0,0.922,899.3776377570218,634.1148052354433,288957.1418073457,-17338.91897397768,1881.5834020990078,-555.7398274975885,-7013.498848452808,-1,-1
1302,2,187,55139.861456300656,7429.883999999999,61974.5652384644,8026.906019999999,3.0,7.78,183.0,0.922,941.3227633926701,675.1712344996965,5474.706801494964,-17249.532763428153,-555.7398274975885,6158.093365296114,-6281.248385877123,1,-1
1303,2,187,73647.9183979022,12769.750000000002,75914.81694529667,16161.97701873242,2.9,6.78,193.0,0.922,1215.0827262567532,733.6085810764741,5715.646732205144,-17172.025712378465,6158.093365296114,-6521.519172535855,-7962.115103168538,-1,-1
1304,2,187,64008.046307022654,16147.35586694211,79782.6992228895,16398.43489344089,3.0,7.78,183.0,0.922,1006.0699646542107,704.984943237619,4152.099404869561,-17295.351273157376,-6521.519172535855,-8606.203582713206,-17959.346554506017,-1,-1
1305,2,187,62947.52203856552,14564.610936526893,71626.82987796966,21502.478557996656,3.2,6.78,183.0,0.922,987.157922226796,827.1949570689465,12805.76312611536,-17321.48955994452,-8606.203582713206,242.9974696003478,-12233.922769504963,1,-1
1306,2,187,58122.89935650469,14483.500000000002,66680.38228777838,19750.895023144447,3.9,7.78,173.0,0.922,942.5495332481133,756.3176332555112,2874.9318326530997,-17236.911653692732,242.9974696003478,631.7878092989558,-23436.973816464106,1,-1
1307,2,187,55775.81956480461,14094.29,66656.87983195014,16147.497862681768,4.4,5.78,193.0,0.922,795.559143094969,688.6795718149036,3904.2108011712094,-17212.56275559858,631.7878092989558,6325.18643545956,-26531.840976900905,1,-1
1308,2,187,58205.85044813664,14651.640000000001,64890.834794739916,21387.324336470592,3.9,4.78,153.0,0.922,897.1689123598012,626.006051468196,14468.960931994448,-17111.40348369305,6325.18643545956,-130.05577998836634,-35386.53666427026,-1,-1
1309,2,187,51591.29971746055,10457.721000000001,64918.564901805024,17976.656150303497,4.5,6.78,193.0,0.922,856.8601609106182,1089.7263816135219,4361.0049564606,-17203.856275771654,-130.05577998836634,-8270.39067380457,-22336.312473644728,-1,-1
1310,2,187,58364.16774873384,2580.0240000000003,69846.65380993542,17071.3702709646,4.7,5.78,193.0,0.922,894.1695925088484,647.9022371614684,3565.1634871883402,-17162.79453455674,-8270.39067380457,-3691.879189883692,-29853.81043847254,-1,-1
